code,name,time,open,close,high,low,pe,turnover_rate,vol,amount,change_rate,pre_close,forward_A,forward_B,backward_A,backward_B
US.AAPL,苹果,20160204,95.86,96.6,97.33,95.19,0.0,1.011,46471652,3484663945.693,0.2594706798131811,96.35,0.9946,0.0,1.0,0.52
US.AAPL,苹果,20160205,96.52,94.02,96.92,93.69,0.0,1.009,46418064,3907326560.746,-2.6708074534161472,96.6,,,,
US.AAPL,苹果,20160208,93.13,95.01,95.7,93.04,0.0,1.175,54021375,4664036719.875,1.052967453733258,94.02,,,,
US.AAPL,苹果,20160209,94.29,94.99,95.94,93.93,0.0,0.964,44331195,3777103437.149,-0.021050415745721748,95.01,,,,
US.AAPL,苹果,20160210,95.92,94.27,96.35,94.1,0.0,0.9209999999999999,42343601,3661480630.338,-0.7579745236340656,94.99,,,,
US.AAPL,苹果,20160211,93.79,93.7,94.72,92.59,0.0,1.089,50074711,4217568899.53,-0.6046462289169335,94.27,,,,
US.AAPL,苹果,20160212,94.19,93.99,94.5,93.01,0.0,0.877,40351381,3427844435.919,0.3094983991462028,93.7,,,,
US.AAPL,苹果,20160216,95.02,96.64,96.85,94.61,0.0,1.0670000000000002,49057916,4201632567.514,2.8194488775401703,93.99,,,,
US.AAPL,苹果,20160217,96.67,98.12,98.21,96.15,0.0,0.976,44863243,3949054745.385,1.5314569536423883,96.64,,,,
US.AAPL,苹果,20160218,98.84,96.26,98.89,96.091,0.0,0.849,39020983,3141684360.832,-1.895637994292702,98.12,,,,
US.AAPL,苹果,20160219,96.0,96.04,96.76,95.8,10.217,0.769,35374173,2815400905.105,-0.22854768335757203,96.26,,,,
US.AAPL,苹果,20160222,96.31,96.88,96.9,95.92,10.306,0.746,34280758,3014092129.894,0.8746355685131083,96.04,,,,
US.AAPL,苹果,20160223,96.4,94.69,96.5,94.55,10.073,0.695,31942633,2667747767.033,-2.260528488852186,96.88,,,,
US.AAPL,苹果,20160224,93.98,96.1,96.38,93.32,10.223,0.788,36255745,3043582185.157,1.4890695955222268,94.69,,,,
US.AAPL,苹果,20160225,96.05,96.76,96.76,95.25,10.293,0.6,27582659,2358028763.656,0.6867845993756616,96.1,,,,
US.AAPL,苹果,20160226,97.2,96.91,98.024,96.58,10.309,0.631,28991131,2557940269.967,0.15502273666803584,96.76,,,,
US.AAPL,苹果,20160229,96.86,96.69,98.23,96.65,10.286,0.766,35216277,2881657362.798,-0.22701475595913617,96.91,,,,
US.AAPL,苹果,20160301,97.65,100.53,100.77,97.42,10.694,1.0959999999999999,50407147,4607526429.668,3.971455165994419,96.69,,,,
US.AAPL,苹果,20160302,100.51,100.75,100.89,99.64,10.718,0.721,33169560,3030441900.329,0.21884014721973427,100.53,,,,
US.AAPL,苹果,20160303,100.58,101.5,101.71,100.45,10.797,0.804,36955742,3198706872.439,0.7444168734491315,100.75,,,,
US.AAPL,苹果,20160304,102.37,103.01,103.75,101.37,10.958,1.001,46055100,4266463621.364,1.4876847290640445,101.5,,,,
US.AAPL,苹果,20160307,102.39,101.87,102.83,100.96,10.837,0.781,35915810,3273578144.149,-1.1066886710028156,103.01,,,,
US.AAPL,苹果,20160308,100.78,101.03,101.76,100.4,10.747,0.6859999999999999,31561889,2891693599.397,-0.8245803475017213,101.87,,,,
US.AAPL,苹果,20160309,101.31,101.12,101.58,100.27,10.757,0.592,27201683,2432313199.92,0.08908245075720421,101.03,,,,
US.AAPL,苹果,20160310,101.41,101.17,102.24,100.15,10.762,0.729,33513577,3070338364.079,0.04944620253164275,101.12,,,,
US.AAPL,苹果,20160311,102.24,102.26,102.28,101.5,10.878,0.596,27408237,2472648997.848,1.0773944845309908,101.17,,,,
US.AAPL,苹果,20160314,101.91,102.52,102.91,101.78,10.906,0.5459999999999999,25076062,2291837642.369,0.25425386270290523,102.26,,,,
US.AAPL,苹果,20160315,103.96,104.58,105.18,103.85,11.125,0.8710000000000001,40067734,3698101124.675,2.0093640265314106,102.52,,,,
US.AAPL,苹果,20160316,104.61,105.97,106.31,104.59,11.273,0.8330000000000001,38303493,3600006871.976,1.3291260279212092,104.58,,,,
US.AAPL,苹果,20160317,105.52,105.8,106.47,104.96,11.255,0.749,34420705,3136770845.658,-0.16042276115882015,105.97,,,,
US.AAPL,苹果,20160318,106.34,105.92,106.5,105.19,11.268,0.9610000000000001,44205171,3970005111.823,0.11342155009452226,105.8,,,,
US.AAPL,苹果,20160321,105.93,105.91,107.65,105.14,11.267,0.772,35502678,3360063165.785,-0.009441087613297882,105.92,,,,
US.AAPL,苹果,20160322,105.25,106.72,107.29,105.21,11.353,0.7060000000000001,32444375,3042030089.7,0.7648003021433314,105.91,,,,
US.AAPL,苹果,20160323,106.48,106.13,107.07,105.9,11.29,0.559,25703495,2475774316.161,-0.5528485757121471,106.72,,,,
US.AAPL,苹果,20160324,105.47,105.67,106.25,104.89,11.241,0.5680000000000001,26132955,2438374422.112,-0.4334306982003145,106.13,,,,
US.AAPL,苹果,20160328,106.0,105.19,106.19,105.06,11.19,0.422,19411372,1812449971.504,-0.4542443456042434,105.67,,,,
US.AAPL,苹果,20160329,104.89,107.68,107.79,104.88,11.455,0.6779999999999999,31190083,3016551027.544,2.3671451658903027,105.19,,,,
US.AAPL,苹果,20160330,108.65,109.56,110.42,108.6,11.655,0.992,45601149,4398083316.263,1.7459138187221352,107.68,,,,
US.AAPL,苹果,20160331,109.72,108.99,109.9,108.88,11.594,0.563,25888449,2436624579.24,-0.5202628696604668,109.56,,,,
US.AAPL,苹果,20160401,108.78,109.99,110.0,108.2,11.701,0.563,25873950,2493180412.017,0.9175153683824204,108.99,,,,
US.AAPL,苹果,20160404,110.42,111.12,112.19,110.27,11.821,0.812,37356204,3730865989.147,1.0273661241931173,109.99,,,,
US.AAPL,苹果,20160405,109.51,109.81,110.73,109.42,11.681,0.5780000000000001,26578652,2579724803.224,-1.1789056875449984,111.12,,,,
US.AAPL,苹果,20160406,110.23,110.96,110.98,109.2,11.804,0.5740000000000001,26404077,2578883032.771,1.0472634550587299,109.81,,,,
US.AAPL,苹果,20160407,109.95,108.54,110.42,108.121,11.546,0.692,31801870,2921202653.616,-2.1809661139149132,110.96,,,,
US.AAPL,苹果,20160408,108.91,108.66,109.77,108.17,11.559,0.513,23581740,2321199258.735,0.11055831951353448,108.54,,,,
US.AAPL,苹果,20160411,108.97,109.02,110.61,108.83,11.597,0.64,29407518,2732319080.696,0.3313086692435113,108.66,,,,
US.AAPL,苹果,20160412,109.34,110.44,110.5,108.66,11.748,0.592,27232325,2703673012.408,1.302513300311871,109.02,,,,
US.AAPL,苹果,20160413,110.8,112.04,112.34,110.8,11.919,0.7230000000000001,33257316,3312760195.55,1.4487504527345243,110.44,,,,
US.AAPL,苹果,20160414,111.62,112.1,112.39,111.33,11.925,0.5539999999999999,25473923,2564713791.26,0.05355230274900755,112.04,,,,
US.AAPL,苹果,20160415,112.11,109.85,112.3,109.73,11.686,1.0210000000000001,46938969,4432710714.131,-2.007136485280999,112.1,,,,
US.AAPL,苹果,20160418,108.89,107.48,108.95,106.94,11.434,1.322,60821461,4768568934.772,-2.1574874829312614,109.85,,,,
US.AAPL,苹果,20160419,107.88,106.91,108.0,106.23,11.373,0.7040000000000001,32384879,3066342449.252,-0.5303312244138513,107.48,,,,
US.AAPL,苹果,20160420,106.64,107.13,108.09,106.06,11.396,0.666,30611030,2710773892.058,0.20578056309044887,106.91,,,,
US.AAPL,苹果,20160421,106.93,105.97,106.93,105.52,11.273,0.6859999999999999,31552525,3014153000.673,-1.0827966022589346,107.13,,,,
US.AAPL,苹果,20160422,105.01,105.68,106.48,104.62,11.242,0.733,33683121,3202395830.714,-0.2736623572709182,105.97,,,,
US.AAPL,苹果,20160425,105.0,105.08,105.65,104.51,11.178,0.61,28031588,2625606945.296,-0.5677517032551178,105.68,,,,
US.AAPL,苹果,20160426,103.91,104.35,105.3,103.91,11.101,1.218,56016165,3783298987.942,-0.6947087933003464,105.08,,,,
US.AAPL,苹果,20160427,96.0,97.82,98.71,95.68,10.406,2.491,114602142,9680216283.037,-6.257786296118832,104.35,,,,
US.AAPL,苹果,20160428,97.61,94.83,97.88,94.25,10.088,1.788,82242690,7217099202.154,-3.0566346350439533,97.82,,,,
US.AAPL,苹果,20160429,93.99,93.74,94.72,92.51,9.972,1.49,68531478,5778933814.762,-1.1494252873563255,94.83,,,,
US.AAPL,苹果,20160502,93.965,93.64,94.08,92.4,9.961,1.047,48160104,4097292196.287,-0.10667804565819747,93.74,,,,
US.AAPL,苹果,20160503,94.2,95.18,95.74,93.68,10.125,1.236,56831277,4893406353.012,1.6445963263562648,93.64,,,,
US.AAPL,苹果,20160504,95.2,94.19,95.9,93.82,10.02,0.8920000000000001,41025475,3401335253.724,-1.0401344820340501,95.18,,,,
US.AAPL,苹果,20160505,94.0,93.24,94.07,92.68,9.919,0.781,35890500,3041067181.115,-1.0085996390275007,94.19,0.99394,0.0,1.0,0.57
US.AAPL,苹果,20160506,93.37,92.72,93.45,91.85,9.863,0.95,43699886,3722862372.93,-0.5577005577005535,93.24,,,,
US.AAPL,苹果,20160509,93.0,92.79,93.77,92.59,9.871,0.716,32936436,2738502591.845,0.07549611734254463,92.72,,,,
US.AAPL,苹果,20160510,93.33,93.42,93.57,92.11,9.938,0.733,33686836,2868317314.883,0.6789524733268621,92.79,,,,
US.AAPL,苹果,20160511,93.48,92.51,93.57,92.46,9.841,0.625,28719109,2365349003.516,-0.9740954827659994,93.42,,,,
US.AAPL,苹果,20160512,92.72,90.34,92.78,89.47,9.61,1.659,76314690,6340203107.726,-2.3456923575829656,92.51,,,,
US.AAPL,苹果,20160513,90.0,90.52,91.67,90.0,9.629,0.9650000000000001,44392765,3646239528.829,0.19924728802301594,90.34,,,,
US.AAPL,苹果,20160516,92.39,93.88,94.39,91.65,10.454,1.332,61259756,5040459090.069,3.7118868758285455,90.52,,,,
US.AAPL,苹果,20160517,94.55,93.49,94.7,93.01,10.41,1.02,46916939,3904295017.278,-0.41542394546229294,93.88,,,,
US.AAPL,苹果,20160518,94.16,94.56,95.21,93.89,10.53,0.915,42062391,3627493235.513,1.144507433950163,93.49,,,,
US.AAPL,苹果,20160519,94.64,94.2,94.64,93.57,10.489,0.662,30442100,2376903989.341,-0.3807106598984766,94.56,,,,
US.AAPL,苹果,20160520,94.64,95.22,95.43,94.52,10.603,0.697,32025968,2619078607.327,1.0828025477706964,94.2,,,,
US.AAPL,苹果,20160523,95.87,96.43,97.19,95.67,10.738,0.827,38018643,3233622465.139,1.2707414408737743,95.22,,,,
US.AAPL,苹果,20160524,97.22,97.9,98.09,96.84,10.902,0.764,35140174,2994936350.098,1.5244218604168813,96.43,,,,
US.AAPL,苹果,20160525,98.67,99.62,99.74,98.11,11.093,0.84,38642108,3376427452.38,1.7568947906026544,97.9,,,,
US.AAPL,苹果,20160526,99.68,100.41,100.73,98.64,11.181,1.225,56331159,3569386142.283,0.793013451114226,99.62,,,,
US.AAPL,苹果,20160527,99.44,100.35,100.47,99.245,11.174,0.79,36341240,3115970470.275,-0.0597550044816276,100.41,,,,
US.AAPL,苹果,20160531,99.6,99.86,100.4,98.82,11.12,0.9199999999999999,42307212,3142434272.727,-0.48829098156451906,100.35,,,,
US.AAPL,苹果,20160601,99.02,98.46,99.54,98.33,10.964,0.635,29173285,2646675909.08,-1.4019627478469914,99.86,,,,
US.AAPL,苹果,20160602,97.6,97.72,97.84,96.63,10.881,0.874,40191600,3522590025.334,-0.7515742433475472,98.46,,,,
US.AAPL,苹果,20160603,97.79,97.92,98.27,97.45,10.904,0.62,28504888,2372306709.423,0.20466639377814455,97.72,,,,
US.AAPL,苹果,20160606,97.99,98.63,101.89,97.55,10.983,0.507,23292504,2102351777.428,0.7250816993463989,97.92,,,,
US.AAPL,苹果,20160607,99.25,99.03,99.87,98.96,11.027,0.488,22409450,2002994428.544,0.40555611882794856,98.63,,,,
US.AAPL,苹果,20160608,99.02,98.94,99.56,98.68,11.017,0.45399999999999996,20848131,1813337835.132,-0.09088155104514128,99.03,,,,
US.AAPL,苹果,20160609,98.5,99.65,99.99,98.46,11.096,0.579,26601354,2360227871.609,0.7176066302809864,98.94,,,,
US.AAPL,苹果,20160610,98.53,98.83,99.346,98.48,11.005,0.69,31712936,2714410663.697,-0.8228800802809908,99.65,,,,
US.AAPL,苹果,20160613,98.69,97.34,99.12,97.1,10.839,0.827,38020494,3325144199.254,-1.5076393807548263,98.83,,,,
US.AAPL,苹果,20160614,97.32,97.46,98.475,96.75,10.853,0.695,31931944,2805943534.243,0.12327922745016473,97.34,,,,
US.AAPL,苹果,20160615,97.82,97.14,98.41,97.03,10.817,0.64,29445227,2535699106.738,-0.32833983172582926,97.46,,,,
US.AAPL,苹果,20160616,96.45,97.55,97.75,96.07,10.863,0.681,31326815,2740711209.58,0.42207123738933144,97.14,,,,
US.AAPL,苹果,20160617,96.62,95.33,96.65,95.3,10.615,1.3259999999999998,61008219,4777530385.085,-2.275756022552536,97.55,,,,
US.AAPL,苹果,20160620,96.0,95.1,96.57,95.03,10.59,0.748,34411901,2983124587.16,-0.24126717717403126,95.33,,,,
US.AAPL,苹果,20160621,94.94,95.91,96.35,94.676,10.68,0.773,35546358,3048602576.475,0.8517350157728731,95.1,,,,
US.AAPL,苹果,20160622,96.25,95.55,96.89,95.35,10.64,0.636,29219122,2493159141.717,-0.3753518923991236,95.91,,,,
US.AAPL,苹果,20160623,95.94,96.1,96.29,95.25,10.701,0.701,32240187,2784590946.685,0.5756148613291441,95.55,,,,
US.AAPL,苹果,20160624,92.91,93.4,94.655,92.65,10.4,1.637,75311356,4584793742.581,-2.8095733610821942,96.1,,,,
US.AAPL,苹果,20160627,93.0,92.04,93.05,91.5,10.249,1.014,46622188,3759621115.903,-1.4561027837259095,93.4,,,,
US.AAPL,苹果,20160628,92.9,93.59,93.66,92.14,10.422,0.88,40444914,3317930231.475,1.6840504128639688,92.04,,,,
US.AAPL,苹果,20160629,93.97,94.4,94.55,93.63,10.512,0.7939999999999999,36531006,3097366726.964,0.8654770808847124,93.59,,,,
US.AAPL,苹果,20160630,94.44,95.6,95.77,94.3,10.645,0.779,35836356,2986693338.435,1.271186440677954,94.4,,,,
US.AAPL,苹果,20160701,95.49,95.89,96.465,95.33,10.678,0.5660000000000001,26026540,2199586216.553,0.30334728033473457,95.6,,,,
US.AAPL,苹果,20160705,95.39,94.99,95.4,94.46,10.577,0.603,27705210,2254080837.957,-0.9385754510376533,95.89,,,,
US.AAPL,苹果,20160706,94.6,95.53,95.66,94.37,10.638,0.673,30949090,2705717437.142,0.5684808927255567,94.99,,,,
US.AAPL,苹果,20160707,95.7,95.94,96.5,95.62,10.683,0.547,25139558,2098254337.084,0.42918454935621964,95.53,,,,
US.AAPL,苹果,20160708,96.49,96.68,96.89,96.05,10.766,0.629,28912103,2482178801.813,0.7713154054617565,95.94,,,,
US.AAPL,苹果,20160711,96.75,96.98,97.65,96.73,10.799,0.518,23794945,2065352911.775,0.3103020273065754,96.68,,,,
US.AAPL,苹果,20160712,97.17,97.42,97.7,97.12,10.848,0.526,24167463,2095828803.154,0.4537017941843655,96.98,,,,
US.AAPL,苹果,20160713,97.41,96.87,97.67,96.84,10.787,0.563,25892171,2278194993.029,-0.5645657975774965,97.42,,,,
US.AAPL,苹果,20160714,97.39,98.79,98.99,97.32,11.001,0.8460000000000001,38918997,3487444285.988,1.9820377825952324,96.87,,,,
US.AAPL,苹果,20160715,98.92,98.78,99.3,98.5,11.0,0.655,30136990,2683956091.901,-0.01012248203259957,98.79,,,,
US.AAPL,苹果,20160718,98.7,99.83,100.13,98.6,11.116,0.7939999999999999,36493867,3349994482.384,1.0629682121886994,98.78,,,,
US.AAPL,苹果,20160719,99.56,99.87,100.0,99.34,11.121,0.517,23779924,2109186531.932,0.04006811579686092,99.83,,,,
US.AAPL,苹果,20160720,100.0,99.96,100.46,99.735,11.131,0.5720000000000001,26275968,2374317351.079,0.09011715229797657,99.87,,,,
US.AAPL,苹果,20160721,99.83,99.43,101.0,99.13,11.072,0.711,32702028,2799806549.383,-0.5302120848339205,99.96,,,,
US.AAPL,苹果,20160722,99.26,98.66,99.3,98.31,10.986,0.616,28313669,2534262663.732,-0.7744141607160919,99.43,,,,
US.AAPL,苹果,20160725,98.25,97.34,98.84,96.92,10.839,0.878,40382921,3446697076.93,-1.3379282383944793,98.66,,,,
US.AAPL,苹果,20160726,96.82,96.67,97.97,96.42,10.765,1.2229999999999999,56239822,3697498078.178,-0.6883090199301435,97.34,,,,
US.AAPL,苹果,20160727,104.265,102.95,104.35,102.75,11.464,2.008,92344820,8022717162.663,6.496327712837489,96.67,,,,
US.AAPL,苹果,20160728,102.83,104.34,104.45,102.82,11.619,0.8670000000000001,39869839,3493299104.643,1.3501699854298208,102.95,,,,
US.AAPL,苹果,20160729,104.19,104.21,104.55,103.68,11.604,0.603,27733688,2538130863.782,-0.12459267778417639,104.34,,,,
US.AAPL,苹果,20160801,104.41,106.05,106.15,104.41,12.36,0.83,38167871,3602378403.513,1.7656654831590093,104.21,,,,
US.AAPL,苹果,20160802,106.05,104.48,106.07,104.0,12.177,0.735,33816556,3138688031.474,-1.4804337576614741,106.05,,,,
US.AAPL,苹果,20160803,104.81,105.79,105.84,104.77,12.329,0.657,30202641,2756905909.355,1.2538284839203697,104.48,,,,
US.AAPL,苹果,20160804,105.58,105.87,106.0,105.28,12.339,0.583,26787608,2417886905.683,0.07562151432082266,105.79,0.99461,0.0,1.0,0.57
US.AAPL,苹果,20160805,106.27,107.48,107.65,106.18,12.526,0.882,40553402,3407093118.599,1.5207329744025686,105.87,,,,
US.AAPL,苹果,20160808,107.52,108.37,108.37,107.16,12.63,0.61,28037220,2630369649.399,0.8280610346110909,107.48,,,,
US.AAPL,苹果,20160809,108.23,108.81,108.94,108.01,12.681,0.5720000000000001,26315204,2540038631.475,0.4060164252099268,108.37,,,,
US.AAPL,苹果,20160810,108.71,108.0,108.9,107.76,12.587,0.522,24008505,2356704379.956,-0.7444168734491335,108.81,,,,
US.AAPL,苹果,20160811,108.52,107.93,108.93,107.85,12.579,0.598,27484506,2320235084.606,-0.0648148148148085,108.0,,,,
US.AAPL,苹果,20160812,107.78,108.18,108.44,107.78,12.608,0.406,18660434,1826907127.763,0.2316316130825535,107.93,,,,
US.AAPL,苹果,20160815,108.14,109.48,109.54,108.08,12.759,0.563,25868209,2483803891.95,1.201700868922164,108.18,,,,
US.AAPL,苹果,20160816,109.63,109.38,110.23,109.21,12.748,0.735,33786791,3093896029.41,-0.09134088417976664,109.48,,,,
US.AAPL,苹果,20160817,109.1,109.22,109.37,108.34,12.729,0.5519999999999999,25355976,2428800608.155,-0.1462790272444657,109.38,,,,
US.AAPL,苹果,20160818,109.23,109.08,109.6,109.02,12.713,0.47800000000000004,21984703,1963758859.177,-0.12818165171214116,109.22,,,,
US.AAPL,苹果,20160819,108.77,109.36,109.69,108.36,12.745,0.5519999999999999,25368072,2518181151.278,0.25669233590025775,109.08,,,,
US.AAPL,苹果,20160822,108.86,108.51,109.1,107.85,12.646,0.562,25820230,2504014915.958,-0.7772494513533232,109.36,,,,
US.AAPL,苹果,20160823,108.59,108.85,109.32,108.53,12.686,0.46299999999999997,21257669,1921885056.214,0.31333517648142034,108.51,,,,
US.AAPL,苹果,20160824,108.565,108.03,108.75,107.68,12.59,0.515,23675081,2264747516.009,-0.7533302710151523,108.85,,,,
US.AAPL,苹果,20160825,107.39,107.57,107.88,106.68,12.537,0.5459999999999999,25086248,2394980079.945,-0.42580764602425986,108.03,,,,
US.AAPL,苹果,20160826,107.41,106.94,107.95,106.31,12.463,0.604,27766291,2692560694.285,-0.5856651482755373,107.57,,,,
US.AAPL,苹果,20160829,106.62,106.82,107.44,106.29,12.449,0.543,24970300,2470825147.082,-0.11221245558257391,106.94,,,,
US.AAPL,苹果,20160830,105.8,106.0,106.5,105.5,12.354,0.541,24863945,2307919399.463,-0.7676465081445358,106.82,,,,
US.AAPL,苹果,20160831,105.66,106.1,106.57,105.64,12.365,0.645,29662406,2652189625.587,0.09433962264150407,106.0,,,,
US.AAPL,苹果,20160901,106.14,106.73,106.8,105.62,12.439,0.581,26701523,2311335712.037,0.5937794533459093,106.1,,,,
US.AAPL,苹果,20160902,107.7,107.73,108.0,106.82,12.555,0.583,26802450,2481892465.26,0.93694368968425,106.73,,,,
US.AAPL,苹果,20160906,107.9,107.7,108.3,107.51,12.552,0.585,26880391,2343019930.023,-0.027847396268449957,107.73,,,,
US.AAPL,苹果,20160907,107.83,108.36,108.76,107.07,12.629,0.9209999999999999,42364328,4178176295.376,0.6128133704735343,107.7,,,,
US.AAPL,苹果,20160908,107.25,105.52,107.27,105.24,12.298,1.1520000000000001,53002026,5028187268.033,-2.6208933185677403,108.36,,,,
US.AAPL,苹果,20160909,104.64,103.13,105.72,103.13,12.019,1.012,46556984,4308083072.834,-2.2649734647460207,105.52,,,,
US.AAPL,苹果,20160912,102.65,105.44,105.72,102.53,12.289,0.985,45292770,4245658201.71,2.239891399204889,103.13,,,,
US.AAPL,苹果,20160913,107.51,107.95,108.79,107.24,12.581,1.352,62176190,5978068102.281,2.3805007587253466,105.44,,,,
US.AAPL,苹果,20160914,108.73,111.77,113.03,108.6,13.026,2.442,112340318,11634809284.171,3.538675312644737,107.95,,,,
US.AAPL,苹果,20160915,113.86,115.57,115.73,113.49,13.469,1.97,90613177,9462200205.143,3.3998389549968664,111.77,,,,
US.AAPL,苹果,20160916,115.12,114.92,116.13,114.04,13.393,1.737,79886911,7991622924.651,-0.5624296962879567,115.57,,,,
US.AAPL,苹果,20160919,115.19,113.58,116.18,113.25,13.237,1.023,47023046,4917231571.132,-1.1660285415941556,114.92,,,,
US.AAPL,苹果,20160920,113.05,113.57,114.12,112.51,13.236,0.751,34514269,3545478628.526,-0.008804366966019647,113.58,,,,
US.AAPL,苹果,20160921,113.85,113.55,113.989,112.441,13.234,0.783,36003185,3603140747.7,-0.017610284406089655,113.57,,,,
US.AAPL,苹果,20160922,114.35,114.62,114.94,114.0,13.358,0.676,31073984,3210389994.735,0.9423161602818207,113.55,,,,
US.AAPL,苹果,20160923,114.42,112.71,114.79,111.55,13.136,1.141,52481151,5587673390.93,-1.6663758506368964,114.62,,,,
US.AAPL,苹果,20160926,111.64,112.88,113.39,111.55,13.156,0.65,29869442,3007714888.932,0.15082956259427,112.71,,,,
US.AAPL,苹果,20160927,113.0,113.09,113.18,112.34,13.18,0.5349999999999999,24607412,2467217408.984,0.1860382707299858,112.88,,,,
US.AAPL,苹果,20160928,113.69,113.95,114.64,113.43,13.28,0.645,29641085,3068456090.512,0.7604562737642581,113.09,,,,
US.AAPL,苹果,20160929,113.16,112.18,113.8,111.8,13.074,0.7799999999999999,35886990,3729400900.197,-1.5533128565160121,113.95,,,,
US.AAPL,苹果,20160930,112.46,113.05,113.37,111.8,13.175,0.791,36379106,3665012267.22,0.7755393118202802,112.18,,,,
US.AAPL,苹果,20161003,112.71,112.52,113.05,112.28,13.114,0.47200000000000003,21701760,2202997256.027,-0.4688191065900054,113.05,,,,
US.AAPL,苹果,20161004,113.06,113.0,114.31,112.63,13.17,0.647,29736835,3117440616.695,0.4265908282971952,112.52,,,,
US.AAPL,苹果,20161005,113.4,113.05,113.66,112.69,13.175,0.46699999999999997,21453089,2179671305.372,0.04424778761061696,113.0,,,,
US.AAPL,苹果,20161006,113.7,113.89,114.34,113.13,13.273,0.626,28779313,2982599042.213,0.7430340557275572,113.05,,,,
US.AAPL,苹果,20161007,114.31,114.06,114.56,113.51,13.293,0.53,24358443,2568006854.582,0.14926683642110958,113.89,,,,
US.AAPL,苹果,20161010,115.02,116.05,116.75,114.72,13.525,0.788,36235956,3786175345.329,1.7446957741539495,114.06,,,,
US.AAPL,苹果,20161011,117.7,116.3,118.69,116.2,13.554,1.392,64041043,6637756432.888,0.2154243860404998,116.05,,,,
US.AAPL,苹果,20161012,117.35,117.34,117.98,116.75,13.675,0.8170000000000001,37586787,4100200753.049,0.8942390369733502,116.3,,,,
US.AAPL,苹果,20161013,116.79,116.98,117.44,115.72,13.634,0.765,35192406,3780090389.252,-0.30680074995738826,117.34,,,,
US.AAPL,苹果,20161014,117.88,117.63,118.17,117.13,13.709,0.775,35652191,3675600598.591,0.5556505385535916,116.98,,,,
US.AAPL,苹果,20161017,117.33,117.55,117.84,116.78,13.7,0.514,23624896,2480679770.333,-0.06800986142990588,117.63,,,,
US.AAPL,苹果,20161018,118.18,117.47,118.21,117.45,13.691,0.534,24553478,2405561885.097,-0.06805614632071313,117.55,,,,
US.AAPL,苹果,20161019,117.25,117.12,117.76,113.8,13.65,0.436,20034594,2122207933.866,-0.2979484123605979,117.47,,,,
US.AAPL,苹果,20161020,116.86,117.06,117.38,116.33,13.643,0.525,24125801,2596333315.78,-0.051229508196723256,117.12,,,,
US.AAPL,苹果,20161021,116.81,116.6,116.91,116.28,13.589,0.505,23192665,2411285347.374,-0.3929608747650845,117.06,,,,
US.AAPL,苹果,20161024,117.1,117.65,117.74,117.0,13.712,0.512,23538673,2451024994.149,0.9005145797598726,116.6,,,,
US.AAPL,苹果,20161025,117.95,118.25,118.36,117.31,13.782,1.047,48128970,4157397946.253,0.5099872503187373,117.65,,,,
US.AAPL,苹果,20161026,114.31,115.59,115.7,113.31,13.472,1.438,66134219,6754623917.947,-2.2494714587737814,118.25,,,,
US.AAPL,苹果,20161027,115.39,114.48,115.86,114.1,13.342,0.752,34562045,2977242314.922,-0.9602906825849982,115.59,,,,
US.AAPL,苹果,20161028,113.87,113.72,115.21,113.45,13.254,0.823,37861662,3760456673.978,-0.6638714185884043,114.48,,,,
US.AAPL,苹果,20161031,113.65,113.54,114.23,113.2,13.233,0.575,26419398,2532916516.942,-0.15828350334153413,113.72,,,,
US.AAPL,苹果,20161101,113.46,111.49,113.77,110.53,13.416,0.9530000000000001,43825812,4899407273.129,-1.805531090364639,113.54,,,,
US.AAPL,苹果,20161102,111.4,111.59,112.35,111.23,13.428,0.616,28331709,3168898274.51,0.08969414297247155,111.49,,,,
US.AAPL,苹果,20161103,110.98,109.83,111.46,109.55,13.216,0.586,26932602,2969131599.092,-1.5772022582668743,111.59,0.99489,0.0,1.0,0.57
US.AAPL,苹果,20161104,108.53,108.84,110.25,108.11,13.097,0.6709999999999999,30836997,3368141523.323,-0.9013930620049121,109.83,,,,
US.AAPL,苹果,20161107,110.08,110.41,110.51,109.46,13.286,0.7080000000000001,32560000,3584064326.392,1.4424843807423677,108.84,,,,
US.AAPL,苹果,20161108,110.31,111.06,111.72,109.7,13.364,0.528,24254179,2687605931.526,0.5887147903269683,110.41,,,,
US.AAPL,苹果,20161109,109.88,110.88,111.32,108.05,13.342,1.287,59176361,6494036497.016,-0.16207455429498183,111.06,,,,
US.AAPL,苹果,20161110,111.09,107.79,111.09,105.83,12.971,1.242,57134541,6179920558.375,-2.786796536796527,110.88,,,,
US.AAPL,苹果,20161111,107.12,108.43,108.87,106.55,13.048,0.743,34143898,3690855205.846,0.5937471008442347,107.79,,,,
US.AAPL,苹果,20161114,107.71,105.71,107.809,104.08,12.72,1.113,51175504,5402525513.237,-2.5085308493959357,108.43,,,,
US.AAPL,苹果,20161115,106.57,107.11,107.68,106.159,12.889,0.7020000000000001,32264510,3453189576.23,1.3243780153249511,105.71,,,,
US.AAPL,苹果,20161116,106.7,109.99,110.23,106.6,13.235,1.279,58840522,6424499311.327,2.688824572869009,107.11,,,,
US.AAPL,苹果,20161117,109.81,109.95,110.35,108.83,13.231,0.601,27632003,3027935596.163,-0.03636694244930634,109.99,,,,
US.AAPL,苹果,20161118,109.72,110.06,110.54,109.66,13.244,0.618,28428917,3127299893.347,0.10004547521600675,109.95,,,,
